Experiment,NewSubject,Block,Frame,Feedback,Distribution,Confidence.Order,FilterTrialRandomization,Gamble,RT,TypeCount
3,472,4,Lose,Minimal,Standard,Last,0,0.7,1148.9,10
3,473,1,Gain,Minimal,Tight,First,0,0.5,728.7,10
3,473,1,Lose,Minimal,Tight,First,0,0.625,968.375,8
3,473,2,Gain,Minimal,Tight,First,0,0.375,419.75,8
3,473,2,Lose,Minimal,Tight,First,0,0.9,831.5,10
3,473,3,Gain,Minimal,Tight,First,0,0.6,732.4,10
3,473,3,Lose,Minimal,Tight,First,0,0.625,858.75,8
3,473,4,Gain,Minimal,Tight,First,0,0.857142857,508.625,8
3,473,4,Lose,Minimal,Tight,First,0,1,771,10
3,474,1,Gain,Minimal,Tight,Last,0,0.4,830.9,10
3,474,1,Lose,Minimal,Tight,Last,0,1,799.5,8
3,474,2,Gain,Minimal,Tight,Last,0,0.375,995.625,8
3,474,2,Lose,Minimal,Tight,Last,0,1,842.2,10
3,474,3,Gain,Minimal,Tight,Last,0,0.8,1123,10
3,474,3,Lose,Minimal,Tight,Last,0,0.714285714,793,8
3,474,4,Gain,Minimal,Tight,Last,0,0.75,1115.125,8
3,474,4,Lose,Minimal,Tight,Last,0,1,740.6,10
3,475,1,Gain,Minimal,Standard,Last,0,0.1,805.6,10
3,475,1,Lose,Minimal,Standard,Last,0,1,921.125,8
3,475,2,Gain,Minimal,Standard,Last,0,0.25,756.5,8
3,475,2,Lose,Minimal,Standard,Last,0,0.8,865.8,10
3,475,3,Gain,Minimal,Standard,Last,0,0.4,863.7,10
3,475,3,Lose,Minimal,Standard,Last,0,1,830.625,8
3,475,4,Gain,Minimal,Standard,Last,0,0.375,900,8
3,475,4,Lose,Minimal,Standard,Last,0,1,744.7,10
3,476,1,Gain,Minimal,Standard,Last,0,0.2,940.4,10
3,476,1,Lose,Minimal,Standard,Last,0,1,856.625,8
3,476,2,Gain,Minimal,Standard,Last,0,0,711.25,8
3,476,2,Lose,Minimal,Standard,Last,0,0.7,1161.9,10
3,476,3,Gain,Minimal,Standard,Last,0,0.2,975.5,10
3,476,3,Lose,Minimal,Standard,Last,0,0.75,1002.5,8
3,476,4,Gain,Minimal,Standard,Last,0,0.25,684.25,8
3,476,4,Lose,Minimal,Standard,Last,0,0.7,868,10
3,477,1,Gain,Minimal,Tight,First,0,0.2,749.7,10
3,477,1,Lose,Minimal,Tight,First,0,1,892.125,8
3,477,2,Gain,Minimal,Tight,First,0,0.125,684.375,8
3,477,2,Lose,Minimal,Tight,First,0,0.666666667,926.4,10
3,477,3,Gain,Minimal,Tight,First,0,0,542.6,10
3,477,3,Lose,Minimal,Tight,First,0,0.625,926,8
3,477,4,Gain,Minimal,Tight,First,0,0,486.875,8
3,477,4,Lose,Minimal,Tight,First,0,0.7,1044.4,10
3,478,1,Gain,Minimal,Tight,Last,0,0,549.4,10
3,478,1,Lose,Minimal,Tight,Last,0,1,679,8
3,478,2,Gain,Minimal,Tight,Last,0,0,599.75,8
3,478,2,Lose,Minimal,Tight,Last,0,1,714.4,10
3,478,3,Gain,Minimal,Tight,Last,0,0.1,796.4,10
3,478,3,Lose,Minimal,Tight,Last,0,1,867.125,8
3,478,4,Gain,Minimal,Tight,Last,0,0.75,1098.75,8
3,478,4,Lose,Minimal,Tight,Last,0,0.666666667,899.8,10
3,479,1,Gain,Minimal,Standard,First,0,0.555555556,920.3,10
3,479,1,Lose,Minimal,Standard,First,0,1,1034.25,8
3,479,2,Gain,Minimal,Standard,First,0,0.375,883,8
3,479,2,Lose,Minimal,Standard,First,0,1,855,10
3,479,3,Gain,Minimal,Standard,First,0,0.6,1160.6,10
3,479,3,Lose,Minimal,Standard,First,0,0.833333333,812.875,8
3,479,4,Gain,Minimal,Standard,First,0,0.375,922.875,8
3,479,4,Lose,Minimal,Standard,First,0,0.6,965.4,10
3,480,1,Gain,Minimal,Standard,Last,0,0,574,10
3,480,1,Lose,Minimal,Standard,Last,0,0.625,729.75,8
3,480,2,Gain,Minimal,Standard,Last,0,0,476.5,8
3,480,2,Lose,Minimal,Standard,Last,0,0.7,620.9,10
3,480,3,Gain,Minimal,Standard,Last,0,0.3,582.1,10
3,480,3,Lose,Minimal,Standard,Last,0,0.875,691.625,8
3,480,4,Gain,Minimal,Standard,Last,0,0,618.75,8
3,480,4,Lose,Minimal,Standard,Last,0,0.9,798.5,10
3,481,1,Gain,Minimal,Tight,First,0,0.3,564.9,10
3,481,1,Lose,Minimal,Tight,First,0,0.75,628.625,8
3,481,2,Gain,Minimal,Tight,First,0,0.375,907.625,8
3,481,2,Lose,Minimal,Tight,First,0,0.9,1018.1,10
3,481,3,Gain,Minimal,Tight,First,0,0.4,691.7,10
3,481,3,Lose,Minimal,Tight,First,0,0.5,931.125,8
3,481,4,Gain,Minimal,Tight,First,0,0.5,739.625,8
3,481,4,Lose,Minimal,Tight,First,0,0.6,831.5,10
3,482,1,Gain,Minimal,Tight,Last,0,0.1,503.2,10
3,482,1,Lose,Minimal,Tight,Last,0,0.75,486.625,8
3,482,2,Gain,Minimal,Tight,Last,0,0.375,540,8
3,482,2,Lose,Minimal,Tight,Last,0,0.6,487.3,10
3,482,3,Gain,Minimal,Tight,Last,0,0.4,742.5,10
3,482,3,Lose,Minimal,Tight,Last,0,0.75,650.25,8
3,482,4,Gain,Minimal,Tight,Last,0,0.125,624.75,8
3,482,4,Lose,Minimal,Tight,Last,0,0.8,609.1,10
3,483,1,Gain,Minimal,Standard,First,0,0.7,788.1,10
3,483,1,Lose,Minimal,Standard,First,0,0.75,905.5,8
3,483,2,Gain,Minimal,Standard,First,0,0.5,639,8
3,483,2,Lose,Minimal,Standard,First,0,1,838.5,10
3,483,3,Gain,Minimal,Standard,First,0,0.7,901.5,10
3,483,3,Lose,Minimal,Standard,First,0,0.714285714,640.25,8
3,483,4,Gain,Minimal,Standard,First,0,0.5,628.75,8
3,483,4,Lose,Minimal,Standard,First,0,0.5,729.6,10
3,484,1,Gain,Minimal,Standard,Last,0,0,697.5,10
3,484,1,Lose,Minimal,Standard,Last,0,0.875,1057.5,8
3,484,2,Gain,Minimal,Standard,Last,0,0,581.875,8
3,484,2,Lose,Minimal,Standard,Last,0,0.7,945.8,10
3,484,3,Gain,Minimal,Standard,Last,0,0,723.8,10
3,484,3,Lose,Minimal,Standard,Last,0,0.875,1088,8
3,484,4,Gain,Minimal,Standard,Last,0,0,853.375,8
3,484,4,Lose,Minimal,Standard,Last,0,1,879.7,10
3,485,1,Gain,Minimal,Tight,First,0,0,656.3,10
3,485,1,Lose,Minimal,Tight,First,0,1,587.875,8
3,485,2,Gain,Minimal,Tight,First,0,0,606.625,8
3,485,2,Lose,Minimal,Tight,First,0,1,556.5,10
3,485,3,Gain,Minimal,Tight,First,0,0.3,860.4,10
3,485,3,Lose,Minimal,Tight,First,0,1,817.75,8
3,485,4,Gain,Minimal,Tight,First,0,0.25,997.375,8
3,485,4,Lose,Minimal,Tight,First,0,0.9,993.8,10
3,486,1,Gain,Minimal,Tight,Last,0,0,732,10
3,486,1,Lose,Minimal,Tight,Last,0,0.875,903.125,8
3,486,2,Gain,Minimal,Tight,Last,0,0.125,737,8
3,486,2,Lose,Minimal,Tight,Last,0,0.8,881.8,10
3,486,3,Gain,Minimal,Tight,Last,0,0.2,776.6,10
3,486,3,Lose,Minimal,Tight,Last,0,0.875,907,8
3,486,4,Gain,Minimal,Tight,Last,0,0,741.125,8
3,486,4,Lose,Minimal,Tight,Last,0,0.9,848.7,10
3,487,1,Gain,Minimal,Standard,First,0,0.3,828.5,10
3,487,1,Lose,Minimal,Standard,First,0,0.875,553.5,8
3,487,2,Gain,Minimal,Standard,First,0,0.375,898.875,8
3,487,2,Lose,Minimal,Standard,First,0,0.666666667,736.4,10
3,487,3,Gain,Minimal,Standard,First,0,0.4,712.2,10
3,487,3,Lose,Minimal,Standard,First,0,0.75,898.125,8
3,487,4,Gain,Minimal,Standard,First,0,0.25,770.5,8
3,487,4,Lose,Minimal,Standard,First,0,0.6,757.1,10
3,488,1,Gain,Minimal,Standard,Last,0,0.3,836.2,10
3,488,1,Lose,Minimal,Standard,Last,0,1,712.625,8
3,488,2,Gain,Minimal,Standard,Last,0,0.125,672.5,8
3,488,2,Lose,Minimal,Standard,Last,0,1,678.1,10
3,488,3,Gain,Minimal,Standard,Last,0,0.9,951.6,10
3,488,3,Lose,Minimal,Standard,Last,0,0.625,898.375,8
3,488,4,Gain,Minimal,Standard,Last,0,0.5,719.75,8
3,488,4,Lose,Minimal,Standard,Last,0,0.5,582.3,10
3,489,1,Gain,Minimal,Tight,Last,0,0.3,1131.3,10
3,489,1,Lose,Minimal,Tight,Last,0,0.857142857,1164.5,8
3,489,2,Gain,Minimal,Tight,Last,0,0.125,886,8
3,489,2,Lose,Minimal,Tight,Last,0,0.888888889,1401.4,10
3,489,3,Gain,Minimal,Tight,Last,0,0.3,902,10
3,489,3,Lose,Minimal,Tight,Last,0,0.875,827.75,8
3,489,4,Gain,Minimal,Tight,Last,0,0.375,680.5,8
3,489,4,Lose,Minimal,Tight,Last,0,1,594.7,10
3,490,1,Gain,Minimal,Standard,First,0,0.3,990.4,10
3,490,1,Lose,Minimal,Standard,First,0,0.625,1262.125,8
3,490,2,Gain,Minimal,Standard,First,0,0.375,1002.75,8
3,490,2,Lose,Minimal,Standard,First,0,0.7,1156.8,10
3,490,3,Gain,Minimal,Standard,First,0,0.3,1164.4,10
3,490,3,Lose,Minimal,Standard,First,0,0.75,1122.375,8
3,490,4,Gain,Minimal,Standard,First,0,0.25,920.375,8
3,490,4,Lose,Minimal,Standard,First,0,0.3,931.6,10
3,491,1,Gain,Minimal,Standard,Last,0,0.1,533.2,10
3,491,1,Lose,Minimal,Standard,Last,0,0.75,563.125,8
3,491,2,Gain,Minimal,Standard,Last,0,0.125,430.5,8
3,491,2,Lose,Minimal,Standard,Last,0,0.9,522.8,10
3,491,3,Gain,Minimal,Standard,Last,0,0.3,455.5,10
3,491,3,Lose,Minimal,Standard,Last,0,0.75,461.75,8
3,491,4,Gain,Minimal,Standard,Last,0,0.25,391.5,8
3,491,4,Lose,Minimal,Standard,Last,0,0.7,412.6,10
3,492,1,Gain,Minimal,Tight,First,0,0.1,551.2,10
3,492,1,Lose,Minimal,Tight,First,0,0.875,541.875,8
3,492,2,Gain,Minimal,Tight,First,0,0.125,579,8
3,492,2,Lose,Minimal,Tight,First,0,1,538,10
3,492,3,Gain,Minimal,Tight,First,0,0,820.3,10
3,492,3,Lose,Minimal,Tight,First,0,1,728.25,8
3,492,4,Gain,Minimal,Tight,First,0,0,672,8
3,492,4,Lose,Minimal,Tight,First,0,0.9,879.4,10
3,493,1,Gain,Minimal,Tight,Last,0,0.222222222,990.6,10
3,493,1,Lose,Minimal,Tight,Last,0,0.875,963.75,8
3,493,2,Gain,Minimal,Tight,Last,0,0.125,646.25,8
3,493,2,Lose,Minimal,Tight,Last,0,1,729,10
3,493,3,Gain,Minimal,Tight,Last,0,0.3,905.4,10
3,493,3,Lose,Minimal,Tight,Last,0,0.75,999.5,8
3,493,4,Gain,Minimal,Tight,Last,0,0.125,801.25,8
3,493,4,Lose,Minimal,Tight,Last,0,0.777777778,1019.5,10
3,494,1,Gain,Minimal,Standard,First,0,0.2,536.2,10
3,494,1,Lose,Minimal,Standard,First,0,1,582.625,8
3,494,2,Gain,Minimal,Standard,First,0,0,570.25,8
3,494,2,Lose,Minimal,Standard,First,0,0.9,619.6,10
3,494,3,Gain,Minimal,Standard,First,0,0.2,607.8,10
3,494,3,Lose,Minimal,Standard,First,0,0.875,598.375,8
3,494,4,Gain,Minimal,Standard,First,0,0.125,570,8
3,494,4,Lose,Minimal,Standard,First,0,1,756.9,10
3,495,1,Gain,Minimal,Standard,Last,0,0.2,885.6,10
3,495,1,Lose,Minimal,Standard,Last,0,0.625,1092.875,8
3,495,2,Gain,Minimal,Standard,Last,0,0.375,831.625,8
3,495,2,Lose,Minimal,Standard,Last,0,0.8,833,10
3,495,3,Gain,Minimal,Standard,Last,0,0.8,800,10
3,495,3,Lose,Minimal,Standard,Last,0,0.5,899.375,8
3,495,4,Gain,Minimal,Standard,Last,0,0.375,872.75,8
3,495,4,Lose,Minimal,Standard,Last,0,0.7,886.9,10
3,496,1,Gain,Minimal,Tight,First,0,0.555555556,1071.4,10
3,496,1,Lose,Minimal,Tight,First,0,0.625,1015,8
3,496,2,Gain,Minimal,Tight,First,0,0.5,923.625,8
3,496,2,Lose,Minimal,Tight,First,0,0.8,1077.1,10
3,496,3,Gain,Minimal,Tight,First,0,0.6,1065.8,10
3,496,3,Lose,Minimal,Tight,First,0,0.5,1095.5,8
3,496,4,Gain,Minimal,Tight,First,0,0.625,985.875,8
3,496,4,Lose,Minimal,Tight,First,0,0.444444444,811.5,10
3,497,1,Gain,Minimal,Tight,Last,0,0.3,834.3,10
3,497,1,Lose,Minimal,Tight,Last,0,0.75,922.75,8
3,497,2,Gain,Minimal,Tight,Last,0,0.375,932.375,8
3,497,2,Lose,Minimal,Tight,Last,0,0.6,931.9,10
3,497,3,Gain,Minimal,Tight,Last,0,0.5,813.4,10
3,497,3,Lose,Minimal,Tight,Last,0,0.875,953.25,8
3,497,4,Gain,Minimal,Tight,Last,0,0.5,815.75,8
3,497,4,Lose,Minimal,Tight,Last,0,0.7,952.6,10
3,498,1,Gain,Minimal,Standard,First,0,0.3,830.2,10
3,498,1,Lose,Minimal,Standard,First,0,1,1006.375,8
3,498,2,Gain,Minimal,Standard,First,0,0.375,868.75,8
3,498,2,Lose,Minimal,Standard,First,0,1,1073.8,10
3,498,3,Gain,Minimal,Standard,First,0,0.2,854.3,10
3,498,3,Lose,Minimal,Standard,First,0,0.857142857,1162.125,8
3,498,4,Gain,Minimal,Standard,First,0,0,799.125,8
3,498,4,Lose,Minimal,Standard,First,0,0.8,1216.2,10
3,499,1,Gain,Minimal,Standard,Last,0,0.4,651.8,10
3,499,1,Lose,Minimal,Standard,Last,0,0.625,551.875,8
3,499,2,Gain,Minimal,Standard,Last,0,0.25,716.5,8
3,499,2,Lose,Minimal,Standard,Last,0,0.875,643.2,10
3,499,3,Gain,Minimal,Standard,Last,0,0.125,758.2,10
3,499,3,Lose,Minimal,Standard,Last,0,0.666666667,569.375,8
3,499,4,Gain,Minimal,Standard,Last,0,0.25,619.625,8
3,499,4,Lose,Minimal,Standard,Last,0,0.7,550.2,10
3,500,1,Gain,Minimal,Tight,First,0,0.4,1254,10
3,500,1,Lose,Minimal,Tight,First,0,1,1039.625,8
3,500,2,Gain,Minimal,Tight,First,0,0.285714286,729.375,8
3,500,2,Lose,Minimal,Tight,First,0,1,743.7,10
3,500,3,Gain,Minimal,Tight,First,0,0,686.2,10
3,500,3,Lose,Minimal,Tight,First,0,1,765.375,8
3,500,4,Gain,Minimal,Tight,First,0,0,685.625,8
3,500,4,Lose,Minimal,Tight,First,0,0.9,827.5,10
3,501,1,Gain,Minimal,Tight,Last,0,0,763.6,10
3,501,1,Lose,Minimal,Tight,Last,0,1,969.125,8
3,501,2,Gain,Minimal,Tight,Last,0,0,544.125,8
3,501,2,Lose,Minimal,Tight,Last,0,0.7,840.1,10
3,501,3,Gain,Minimal,Tight,Last,0,0.1,661.8,10
3,501,3,Lose,Minimal,Tight,Last,0,0.875,826.75,8
3,501,4,Gain,Minimal,Tight,Last,0,0.125,691.75,8
3,501,4,Lose,Minimal,Tight,Last,0,1,746,10
3,502,1,Gain,Minimal,Standard,First,0,0,751.4,10
3,502,1,Lose,Minimal,Standard,First,0,1,756.25,8
3,502,2,Gain,Minimal,Standard,First,0,0,824.25,8
3,502,2,Lose,Minimal,Standard,First,0,1,726.1,10
3,502,3,Gain,Minimal,Standard,First,0,0,614.5,10
3,502,3,Lose,Minimal,Standard,First,0,1,788.875,8
3,502,4,Gain,Minimal,Standard,First,0,0.125,567.75,8
3,502,4,Lose,Minimal,Standard,First,0,0.888888889,545.7,10
3,503,1,Gain,Minimal,Standard,Last,0,0.3,1113.8,10
3,503,1,Lose,Minimal,Standard,Last,0,0.833333333,941.75,8
3,503,2,Gain,Minimal,Standard,Last,0,0.375,1051.25,8
3,503,2,Lose,Minimal,Standard,Last,0,1,846.3,10
3,503,3,Gain,Minimal,Standard,Last,0,0.5,839.4,10
3,503,3,Lose,Minimal,Standard,Last,0,0.571428571,882,8
3,503,4,Gain,Minimal,Standard,Last,0,0.625,766.125,8
3,503,4,Lose,Minimal,Standard,Last,0,0.5,845.1,10
3,504,1,Gain,Minimal,Tight,First,0,0.666666667,1149.6,10
3,504,1,Lose,Minimal,Tight,First,0,0.285714286,1203.625,8
3,504,2,Gain,Minimal,Tight,First,0,0.875,1162.625,8
3,504,2,Lose,Minimal,Tight,First,0,0.666666667,1040,10
3,504,3,Gain,Minimal,Tight,First,0,0.6,825.9,10
3,504,3,Lose,Minimal,Tight,First,0,0.833333333,802.625,8
3,504,4,Gain,Minimal,Tight,First,0,0.875,586.5,8
3,504,4,Lose,Minimal,Tight,First,0,0.5,671.3,10
3,505,1,Gain,Minimal,Standard,First,0,0.1,752.7,10
3,505,1,Lose,Minimal,Standard,First,0,0.857142857,903.5,8
3,505,2,Gain,Minimal,Standard,First,0,0.375,815.25,8
3,505,2,Lose,Minimal,Standard,First,0,0.7,1166.9,10
3,505,3,Gain,Minimal,Standard,First,0,0.5,895.5,10
3,505,3,Lose,Minimal,Standard,First,0,0.571428571,878.625,8
3,505,4,Gain,Minimal,Standard,First,0,0.714285714,1068.375,8
3,505,4,Lose,Minimal,Standard,First,0,0.555555556,1050.3,10
3,506,1,Gain,Minimal,Standard,Last,0,0.4,999.5,10
3,506,1,Lose,Minimal,Standard,Last,0,1,824.375,8
3,506,2,Gain,Minimal,Standard,Last,0,0,888.75,8
3,506,2,Lose,Minimal,Standard,Last,0,0.7,1131.5,10
3,506,3,Gain,Minimal,Standard,Last,0,0.6,1142.5,10
3,506,3,Lose,Minimal,Standard,Last,0,1,1028.75,8
3,506,4,Gain,Minimal,Standard,Last,0,0.5,1070,8
3,506,4,Lose,Minimal,Standard,Last,0,0.7,1088.6,10
3,507,1,Gain,Minimal,Tight,First,0,0,899.3,10
3,507,1,Lose,Minimal,Tight,First,0,1,846,8
3,507,2,Gain,Minimal,Tight,First,0,0.25,1041.25,8
3,507,2,Lose,Minimal,Tight,First,0,1,839.1,10
3,507,3,Gain,Minimal,Tight,First,0,0,813.7,10
3,507,3,Lose,Minimal,Tight,First,0,1,679.75,8
3,507,4,Gain,Minimal,Tight,First,0,0.375,960,8
3,507,4,Lose,Minimal,Tight,First,0,0.9,803.5,10
3,508,1,Gain,Minimal,Tight,Last,0,0.2,837.7,10
3,508,1,Lose,Minimal,Tight,Last,0,0.75,1196.25,8
3,508,2,Gain,Minimal,Tight,Last,0,0.375,803.125,8
3,508,2,Lose,Minimal,Tight,Last,0,0.6,877.1,10
3,508,3,Gain,Minimal,Tight,Last,0,0.5,808.8,10
3,508,3,Lose,Minimal,Tight,Last,0,0.571428571,895.375,8
3,508,4,Gain,Minimal,Tight,Last,0,0.25,644.75,8
3,508,4,Lose,Minimal,Tight,Last,0,0.5,742.9,10
3,509,1,Gain,Minimal,Standard,First,0,0.6,987.1,10
3,509,1,Lose,Minimal,Standard,First,0,0.571428571,940.625,8
3,509,2,Gain,Minimal,Standard,First,0,0.375,1003,8
3,509,2,Lose,Minimal,Standard,First,0,0.777777778,929,10
3,509,3,Gain,Minimal,Standard,First,0,0.5,774.2,10
3,509,3,Lose,Minimal,Standard,First,0,0.571428571,852.375,8
3,509,4,Gain,Minimal,Standard,First,0,0.5,809.125,8
3,509,4,Lose,Minimal,Standard,First,0,0.7,863.1,10
3,510,1,Gain,Minimal,Standard,Last,0,0.4,1057.4,10
3,510,1,Lose,Minimal,Standard,Last,0,0.857142857,951.5,8
3,510,2,Gain,Minimal,Standard,Last,0,0.5,948.125,8
3,510,2,Lose,Minimal,Standard,Last,0,0.7,833.6,10
3,510,3,Gain,Minimal,Standard,Last,0,0.6,844.3,10
3,510,3,Lose,Minimal,Standard,Last,0,0.714285714,902.375,8
3,510,4,Gain,Minimal,Standard,Last,0,0.125,653.125,8
3,510,4,Lose,Minimal,Standard,Last,0,0.9,695.1,10
3,511,1,Gain,Minimal,Tight,First,0,0.3,823.1,10
3,511,1,Lose,Minimal,Tight,First,0,0.75,896.75,8
3,511,2,Gain,Minimal,Tight,First,0,0,670.75,8
3,511,2,Lose,Minimal,Tight,First,0,1,808.6,10
3,511,3,Gain,Minimal,Tight,First,0,0.4,938.8,10
3,511,3,Lose,Minimal,Tight,First,0,0.875,917.125,8
3,511,4,Gain,Minimal,Tight,First,0,0.125,784.625,8
3,511,4,Lose,Minimal,Tight,First,0,1,859.3,10
3,512,1,Gain,Minimal,Tight,Last,0,0,556.2,10
3,512,1,Lose,Minimal,Tight,Last,0,0.875,595.75,8
3,512,2,Gain,Minimal,Tight,Last,0,0.125,598,8
3,512,2,Lose,Minimal,Tight,Last,0,1,606.1,10
3,512,3,Gain,Minimal,Tight,Last,0,0.4,629.8,10
3,512,3,Lose,Minimal,Tight,Last,0,1,572.625,8
3,512,4,Gain,Minimal,Tight,Last,0,0.5,706.625,8
3,512,4,Lose,Minimal,Tight,Last,0,1,648.1,10
3,513,1,Gain,Minimal,Standard,First,0,0.333333333,990.4,10
3,513,1,Lose,Minimal,Standard,First,0,1,1110.5,8
3,513,2,Gain,Minimal,Standard,First,0,0.375,864.25,8
3,513,2,Lose,Minimal,Standard,First,0,0.8,960.7,10
3,513,3,Gain,Minimal,Standard,First,0,0.7,881.2,10
3,513,3,Lose,Minimal,Standard,First,0,0.571428571,705.375,8
3,513,4,Gain,Minimal,Standard,First,0,0.5,739,8
3,513,4,Lose,Minimal,Standard,First,0,0.5,780.4,10
3,514,1,Gain,Minimal,Standard,Last,0,0.666666667,880.7,10
3,514,1,Lose,Minimal,Standard,Last,0,0.875,1236.5,8
3,514,2,Gain,Minimal,Standard,Last,0,1,506.125,8
3,514,2,Lose,Minimal,Standard,Last,0,0.7,588.2,10
3,514,3,Gain,Minimal,Standard,Last,0,1,369.1,10
3,514,3,Lose,Minimal,Standard,Last,0,1,546.625,8
3,514,4,Gain,Minimal,Standard,Last,0,0.5,559.625,8
3,514,4,Lose,Minimal,Standard,Last,0,1,504.5,10
3,515,1,Gain,Minimal,Tight,First,0,0,184.7,10
3,515,1,Gain,Minimal,Tight,Last,0,0.3,852.9,10
3,515,1,Lose,Minimal,Tight,First,0,0,125.125,8
3,515,1,Lose,Minimal,Tight,Last,0,1,848.125,8
3,515,2,Gain,Minimal,Tight,First,0,0,598,8
3,515,2,Gain,Minimal,Tight,Last,0,0,757.125,8
3,515,2,Lose,Minimal,Tight,First,0,0,386.8,10
3,515,2,Lose,Minimal,Tight,Last,0,0.9,871.2,10
3,517,1,Gain,Minimal,Standard,First,0,0.5,1094.1,10
3,517,1,Lose,Minimal,Standard,First,0,1,932.625,8
3,517,2,Gain,Minimal,Standard,First,0,0.25,801.5,8
3,517,2,Lose,Minimal,Standard,First,0,0.9,904.3,10
3,517,3,Gain,Minimal,Standard,First,0,0.777777778,942.1,10
3,517,3,Lose,Minimal,Standard,First,0,1,955.75,8
3,517,4,Gain,Minimal,Standard,First,0,0.75,918.25,8
3,517,4,Lose,Minimal,Standard,First,0,0.6,1007.3,10
3,518,1,Gain,Minimal,Standard,Last,0,0.333333333,886.8,10
3,518,1,Lose,Minimal,Standard,Last,0,1,1010,8
3,518,2,Gain,Minimal,Standard,Last,0,0.375,752.125,8
3,518,2,Lose,Minimal,Standard,Last,0,0.9,957.7,10
3,518,3,Gain,Minimal,Standard,Last,0,0.5,901.3,10
3,518,3,Lose,Minimal,Standard,Last,0,0.875,774.75,8
3,518,4,Gain,Minimal,Standard,Last,0,0.5,450.625,8
3,518,4,Lose,Minimal,Standard,Last,0,0.9,480.1,10
3,519,1,Gain,Minimal,Tight,First,0,0.3,676.1,10
3,519,1,Lose,Minimal,Tight,First,0,0.75,882.875,8
3,519,2,Gain,Minimal,Tight,First,0,0.5,470.625,8
3,519,2,Lose,Minimal,Tight,First,0,0.7,587.4,10
3,519,3,Gain,Minimal,Tight,First,0,0.6,769,10
3,519,3,Lose,Minimal,Tight,First,0,0.625,661.125,8
3,519,4,Gain,Minimal,Tight,First,0,0.375,738.75,8
3,519,4,Lose,Minimal,Tight,First,0,0.4,788.9,10
3,520,1,Gain,Minimal,Tight,Last,0,0.2,1003,10
3,520,1,Lose,Minimal,Tight,Last,0,0.875,1057.75,8
3,520,2,Gain,Minimal,Tight,Last,0,0,662.5,8
3,520,2,Lose,Minimal,Tight,Last,0,0.5,915,10
3,520,3,Gain,Minimal,Tight,Last,0,0.2,657.6,10
3,520,3,Lose,Minimal,Tight,Last,0,0.75,674,8
3,520,4,Gain,Minimal,Tight,Last,0,0,486.75,8
3,520,4,Lose,Minimal,Tight,Last,0,0.9,567.2,10
3,521,1,Gain,Minimal,Standard,First,0,0.1,882.6,10
3,521,1,Lose,Minimal,Standard,First,0,0.833333333,670.5,8
3,521,2,Gain,Minimal,Standard,First,0,0.5,885.875,8
3,521,2,Lose,Minimal,Standard,First,0,0.6,1107.1,10
3,521,3,Gain,Minimal,Standard,First,0,0.6,788,10
3,521,3,Lose,Minimal,Standard,First,0,0.5,850.75,8
3,521,4,Gain,Minimal,Standard,First,0,0.25,731.75,8
3,521,4,Lose,Minimal,Standard,First,0,0.7,861.2,10
3,522,1,Gain,Minimal,Standard,Last,0,0.1,734,10
3,522,1,Lose,Minimal,Standard,Last,0,1,727.625,8
3,522,2,Gain,Minimal,Standard,Last,0,0.625,445.625,8
3,522,2,Lose,Minimal,Standard,Last,0,0.6,524.9,10
3,522,3,Gain,Minimal,Standard,Last,0,0.1,627.4,10
3,522,3,Lose,Minimal,Standard,Last,0,1,701.75,8
3,522,4,Gain,Minimal,Standard,Last,0,0.25,594.875,8
3,522,4,Lose,Minimal,Standard,Last,0,0.8,562.1,10
3,523,1,Gain,Minimal,Tight,First,0,0.5,614.6,10
3,523,1,Lose,Minimal,Tight,First,0,1,608.25,8
3,523,2,Gain,Minimal,Tight,First,0,0.875,622.625,8
3,523,2,Lose,Minimal,Tight,First,0,0.4,694.1,10
3,523,3,Gain,Minimal,Tight,First,0,1,592.6,10
3,523,3,Lose,Minimal,Tight,First,0,0.5,716.125,8
3,523,4,Gain,Minimal,Tight,First,0,0.875,636,8
3,523,4,Lose,Minimal,Tight,First,0,0.5,710.1,10
3,524,1,Gain,Minimal,Tight,Last,0,0.5,886,10
3,524,1,Lose,Minimal,Tight,Last,0,0.875,858.875,8
3,524,2,Gain,Minimal,Tight,Last,0,0.25,759.875,8
3,524,2,Lose,Minimal,Tight,Last,0,0.9,801.5,10
3,524,3,Gain,Minimal,Tight,Last,0,0.1,931.7,10
3,524,3,Lose,Minimal,Tight,Last,0,0.875,920.25,8
3,524,4,Gain,Minimal,Tight,Last,0,0,861.25,8
3,524,4,Lose,Minimal,Tight,Last,0,0.8,1011.9,10
3,525,1,Gain,Minimal,Standard,First,0,0.3,795.3,10
3,525,1,Lose,Minimal,Standard,First,0,0.625,920.375,8
3,525,2,Gain,Minimal,Standard,First,0,0.375,656.125,8
3,525,2,Lose,Minimal,Standard,First,0,0.8,764.1,10
3,525,3,Gain,Minimal,Standard,First,0,0.1,746.2,10
3,525,3,Lose,Minimal,Standard,First,0,1,829,8
3,525,4,Gain,Minimal,Standard,First,0,0.5,650,8
3,525,4,Lose,Minimal,Standard,First,0,1,700.4,10
3,526,1,Gain,Minimal,Standard,Last,0,0.6,1452.2,10
3,526,1,Lose,Minimal,Standard,Last,0,0.875,1196.25,8
3,526,2,Gain,Minimal,Standard,Last,0,0.428571429,732.625,8
